ID,Name,Satellite Type,Characteristic Length [m],A/M [m^2/kg],Area [m^2],Mass [kg],Ejection Velocity [m/s],Velocity [m/s],Position [m]
25804,Fengyun 1C-Collision-Fragment,DEBRIS,0.12165793222030968,0.16009925408372352,0.008161806348779619,0.050979665055225186,[-63.674322100264995 131.58158165859396 11.442776018348837],[-63.674322100264995 131.58158165859396 11.442776018348837],[0 0 0]
25805,Fengyun 1C-Collision-Fragment,DEBRIS,0.06101307251060879,0.31419951668830226,0.0020461630435504277,0.006512304872767511,[66.80014959846463 44.35075054672322 -6.280169435939548],[66.80014959846463 44.35075054672322 -6.280169435939548],[0 0 0]
25806,Fengyun 1C-Collision-Fragment,DEBRIS,0.09264362898344303,0.09650944925629903,0.004726933627968751,0.04897897215655524,[-31.858576534966357 67.68075196420185 13.089660633345833],[-31.858576534966357 67.68075196420185 13.089660633345833],[0 0 0]
25807,Fengyun 1C-Collision-Fragment,DEBRIS,0.051893520138896775,0.03313768239571879,0.0014790733453556976,0.044634181947099165,[68.8699538070578 34.07985681714728 28.32930665061083],[68.8699538070578 34.07985681714728 28.32930665061083],[0 0 0]
25808,Fengyun 1C-Collision-Fragment,DEBRIS,0.07805303667920846,0.12714859359018407,0.0033525681982837477,0.02636732427485197,[67.98631157265889 20.099390457390214 47.616754644079776],[67.98631157265889 20.099390457390214 47.616754644079776],[0 0 0]
25809,Fengyun 1C-Collision-Fragment,DEBRIS,0.0604439692620614,0.18815878326682833,0.002008081045945144,0.010672268448385322,[-16.701244229998302 96.23993648488043 -258.58510635742306],[-16.701244229998302 96.23993648488043 -258.58510635742306],[0 0 0]
25810,Fengyun 1C-Collision-Fragment,DEBRIS,0.06162289713483586,0.026735214824347504,0.0020873679122160676,0.07807559901539006,[4.00453982712231 17.947313639067247 -0.07977462824131855],[4.00453982712231 17.947313639067247 -0.07977462824131855],[0 0 0]
25811,Fengyun 1C-Collision-Fragment,DEBRIS,0.08692463043951482,0.14168527312705392,0.004160100458304744,0.02936155866089373,[1099.6525993949174 898.8264589823475 1492.0322764573616],[1099.6525993949174 898.8264589823475 1492.0322764573616],[0 0 0]
25812,Fengyun 1C-Collision-Fragment,DEBRIS,0.13997512178938384,0.08504961243955059,0.010811697375278935,0.12712224153829507,[259.18574623825737 -1293.5107691182534 1087.3947221945593],[259.18574623825737 -1293.5107691182534 1087.3947221945593],[0 0 0]
25813,Fengyun 1C-Collision-Fragment,DEBRIS,0.05821841897538192,0.06345700160858703,0.0018625991427106525,0.029352145476388296,[-2.2756063143433747 0.029589101023762904 -16.448300700851117],[-2.2756063143433747 0.029589101023762904 -16.448300700851117],[0 0 0]
25814,Fengyun 1C-Collision-Fragment,DEBRIS,0.07843553385876725,0.1217392222722633,0.0033855849954549035,0.027810141483270056,[-22.495818608077787 55.14883172433772 74.94474682053999],[-22.495818608077787 55.14883172433772 74.94474682053999],[0 0 0]
25815,Fengyun 1C-Collision-Fragment,DEBRIS,0.08952260695601512,0.2069830172264242,0.004413099956915625,0.021321072695002885,[10.769150677686138 151.27876697457378 42.54665004817283],[10.769150677686138 151.27876697457378 42.54665004817283],[0 0 0]
25816,Fengyun 1C-Collision-Fragment,DEBRIS,0.09673783261301344,0.08329869462121972,0.005155009941406548,0.06188584304769342,[-24.797480456358294 16.006835515697432 -41.95930948316244],[-24.797480456358294 16.006835515697432 -41.95930948316244],[0 0 0]
25817,Fengyun 1C-Collision-Fragment,DEBRIS,0.11893139020639762,0.04949393453773508,0.007799236207988541,0.15757963639044012,[110.0193127003773 -18.163791825983566 -160.13286196935815],[110.0193127003773 -18.163791825983566 -160.13286196935815],[0 0 0]
25818,Fengyun 1C-Collision-Fragment,DEBRIS,0.05179835126455101,0.22088595163106028,0.0014736405633364652,0.0066714997149200615,[-26.28358048447205 8.662465609945862 -13.980779032891228],[-26.28358048447205 8.662465609945862 -13.980779032891228],[0 0 0]
25819,Fengyun 1C-Collision-Fragment,DEBRIS,0.054865840557953426,0.10421269105801888,0.0016537939383096693,0.015869410160312854,[23.367940280123648 18.85716144800098 -84.90092648479333],[23.367940280123648 18.85716144800098 -84.90092648479333],[0 0 0]
25820,Fengyun 1C-Collision-Fragment,DEBRIS,0.05623730814538279,0.029677287541065425,0.001737708194011208,0.058553470953391036,[29.881550877730245 -9.999397522913947 -4.68933421468028],[29.881550877730245 -9.999397522913947 -4.68933421468028],[0 0 0]
25821,Fengyun 1C-Collision-Fragment,DEBRIS,0.13842178536381242,0.09723181926948012,0.010572513552204755,0.10873512016578443,[24.630322085378886 -65.57432414713682 -37.29436481806029],[24.630322085378886 -65.57432414713682 -37.29436481806029],[0 0 0]
25822,Fengyun 1C-Collision-Fragment,DEBRIS,0.1109623805440646,0.09412280260350671,0.0067868588035362495,0.07210642496617917,[32.87104294518771 -11.4260879725459 26.105372316700613],[32.87104294518771 -11.4260879725459 26.105372316700613],[0 0 0]
25823,Fengyun 1C-Collision-Fragment,DEBRIS,0.06028251427372099,0.30373957984477756,0.001997342446722782,0.0065758385777168055,[-374.7260770576972 51.02236735270351 -42.01155213027385],[-374.7260770576972 51.02236735270351 -42.01155213027385],[0 0 0]
25824,Fengyun 1C-Collision-Fragment,DEBRIS,0.05405553011539182,0.17076070900780776,0.001605192649815018,0.00940024587120696,[-52.58792798593456 84.82054453535815 74.43872436164318],[-52.58792798593456 84.82054453535815 74.43872436164318],[0 0 0]
25825,Fengyun 1C-Collision-Fragment,DEBRIS,0.3115941406765216,0.09987844117672527,0.05377827214673629,0.5384372394396988,[-66.82680024582193 -1.16345547770219 46.64700698190717],[-66.82680024582193 -1.16345547770219 46.64700698190717],[0 0 0]
25826,Fengyun 1C-Collision-Fragment,DEBRIS,0.11579480942606736,0.22395892193546812,0.0073923517404014235,0.03300762334680048,[-851.2544408556516 457.69737581966945 678.8210119865164],[-851.2544408556516 457.69737581966945 678.8210119865164],[0 0 0]
25827,Fengyun 1C-Collision-Fragment,DEBRIS,0.05932400645356649,0.1298682294028284,0.0019341849221713653,0.01489344184536361,[-34.42120671173628 5.309457421493738 59.195134095132175],[-34.42120671173628 5.309457421493738 59.195134095132175],[0 0 0]
25828,Fengyun 1C-Collision-Fragment,DEBRIS,0.12427395494059414,0.580065498324971,0.008517441552901552,0.0146835858665909,[144.88462405369967 218.48872210499155 -46.40437638387635],[144.88462405369967 218.48872210499155 -46.40437638387635],[0 0 0]
25829,Fengyun 1C-Collision-Fragment,DEBRIS,0.07503901623756074,0.16778484427980436,0.003098073823183227,0.018464562973380134,[169.75332805552716 -33.35953960429484 -175.17440183713134],[169.75332805552716 -33.35953960429484 -175.17440183713134],[0 0 0]
