ID,Name,Satellite Type,Characteristic Length [m],A/M [m^2/kg],Area [m^2],Mass [kg],Ejection Velocity [m/s],Velocity [m/s],Position [m],Semi-Major-Axis [m],Eccentricity,Inclination [rad],Longitude of the ascending node [rad],Argument of periapsis [rad],Mean Anomaly [rad]
25155,IRIDIUM 33-Collision-Fragment,DEBRIS,0.05451399026003083,0.022223938383341763,0.0016326012040656682,0.07346138096249427,[-42.49279434276547 23.312553159611113 -28.232731490549725],[-258.83169894628804 441.5585835540143 7420.576700410596],[6508917.055099439 2974483.386663436 14901.218633767334],7108940.759954813,0.008277788609111785,1.5022858809850244,0.4285053239531085,2.515389917742796,3.774764306463312
25156,IRIDIUM 33-Collision-Fragment,DEBRIS,0.10346189943296737,0.15167508591311915,0.005898411747145731,0.038888468146471955,[90.51199557031768 -22.47540329531211 0.34670534172650325],[-125.82690903320488 395.7706270990911 7449.156137242871],[6508917.055099439 2974483.386663436 14901.218633767334],7151729.4236808205,0.008812226690350122,1.5155082977646523,0.4285329622737623,4.631829686132852,1.6446555785956447
25157,IRIDIUM 33-Collision-Fragment,DEBRIS,0.2466390248622467,0.16463383119110847,0.033656884161373815,0.2044347988373337,[55.911835387971834 61.249911407298626 -23.92461724106924],[-160.42706921555072 479.4959418017018 7424.884814660076],[6508917.055099439 2974483.386663436 14901.218633767334],7116256.404475093,0.01083357185293006,1.5031809452949514,0.42850719634632783,4.157876608938491,2.1181707773676037
25158,IRIDIUM 33-Collision-Fragment,DEBRIS,0.07021507053027254,0.18930855058982407,0.0027117042535932502,0.014324256591392512,[71.13627934767887 -123.37528570655057 77.45797193788682],[-145.2026252558437 294.8707446878526 7526.267403839032],[6508917.055099439 2974483.386663436 14901.218633767334],7294430.245572025,0.018943117079309298,1.5271709467800978,0.4285573064007474,6.241229522740561,0.04321375641801885
25159,IRIDIUM 33-Collision-Fragment,DEBRIS,0.05252850364885563,0.06784756168749274,0.0015155782775970674,0.022337991814324176,[-44.65945049851209 92.24321698890202 48.0233889943483],[-260.9983551020347 510.4892473833052 7496.832820895494],[6508917.055099439 2974483.386663436 14901.218633767334],7264980.267639155,0.0150028173751535,1.494541241395674,0.4284891129409955,0.08852464258778299,6.19803460184598
25160,IRIDIUM 33-Collision-Fragment,DEBRIS,0.13098645646024346,0.041878942610556,0.009464752526134521,0.22600266234393507,[64.3841766692399 -78.92205457086085 -0.8782291155833492],[-151.95472793428266 339.32397582354236 7447.931202785562],[6508917.055099439 2974483.386663436 14901.218633767334],7145001.19857738,0.0029297772711354402,1.5209199962373596,0.42854426193244516,4.137326001338954,2.1454869417001197
25161,IRIDIUM 33-Collision-Fragment,DEBRIS,0.1269704600985353,0.1304326443434079,0.008891974267650251,0.06817292030236796,[-169.8715761222389 89.25602914110578 -214.42634006987913],[-386.2104807257615 507.502059535509 7234.383091831266],[6508917.055099439 2974483.386663436 14901.218633767334],6795768.550522014,0.05578955791843311,1.485016925230027,0.42846915019705345,2.8466102621266947,3.455456358711514
25162,IRIDIUM 33-Collision-Fragment,DEBRIS,0.146852513643157,0.21172729967360768,0.01190290606314746,0.05621809790941752,[-54.540334317549124 73.77952315285711 -307.13812908431197],[-270.8792389210717 492.0255535472603 7141.671302816833],[6508917.055099439 2974483.386663436 14901.218633767334],6634683.232147355,0.07872143951176448,1.492530472908629,0.428484900958815,3.0995620038815486,3.1893318921321994
25163,IRIDIUM 33-Collision-Fragment,DEBRIS,0.05565419238473757,0.021150506876526868,0.001701775471585068,0.08046026894389574,[-8.247300386269043 26.54424007456775 -14.005386328525104],[-224.5862049897916 444.79027046897096 7434.80404557262],[6508917.055099439 2974483.386663436 14901.218633767334],7134090.252460543,0.0031682255569288904,1.503928152353619,0.4285087592616579,2.9776802390403523,3.308116293759565
25164,IRIDIUM 33-Collision-Fragment,DEBRIS,0.0906210235917174,0.16395867686917265,0.004522318886545011,0.027582065023332065,[-101.24147996132798 34.82817411349694 28.80426013537423],[-317.58038456485053 453.07420450790016 7477.61369203652],[6508917.055099439 2974483.386663436 14901.218633767334],7224112.841681668,0.014706861367334035,1.498164702138212,0.4284966998065645,0.8929917311152334,5.403665819834382
25165,IRIDIUM 33-Collision-Fragment,DEBRIS,0.07109747071701218,0.15565904870199143,0.002780452532494664,0.017862453584807834,[27.268814863616427 -7.0319379623953715 -59.90645411595025],[-189.07008973990614 411.2140924320078 7388.902977785195],[6508917.055099439 2974483.386663436 14901.218633767334],7042846.797086583,0.016236272742709848,1.5096192598494624,0.42852065821220764,3.2613220315221407,3.0220281077342137
25166,IRIDIUM 33-Collision-Fragment,DEBRIS,0.12181832519576605,0.10686785351880304,0.008183392230685468,0.07657487224860962,[-13.446039875600508 8.912685096625712 -7.283273483719563],[-229.78494447912308 427.1587154910289 7441.526158417426],[6508917.055099439 2974483.386663436 14901.218633767334],7145214.714114238,0.002649495820116362,1.5058451187800341,0.42851276822385714,2.205809424230066,4.081600479396042
25167,IRIDIUM 33-Collision-Fragment,DEBRIS,0.6951806270477201,0.061799284827282384,0.26869790132073124,4.347912796591293,[-14.360765547833488 11.899576307822782 -31.99137789140127],[-230.69967015135606 430.14560670222596 7416.818054009744],[6508917.055099439 2974483.386663436 14901.218633767334],7098876.947190719,0.008367695836214504,1.5052135882240762,0.4285114476124787,2.892285391104338,3.39507663816296
25168,IRIDIUM 33-Collision-Fragment,DEBRIS,0.08606288282973427,0.0562217913275379,0.004077833798009399,0.07253119656491704,[-22.46182075738145 -19.092778180047056 9.697670801369181],[-238.800725360904 399.15325221435614 7458.507102702514],[6508917.055099439 2974483.386663436 14901.218633767334],7175325.397836982,0.005465425135506361,1.5088939236840841,0.4285191421589339,1.0734809277030448,5.216582289931283
25169,IRIDIUM 33-Collision-Fragment,DEBRIS,0.06623374996017053,0.17926526720418148,0.0024122426570452127,0.013456274573800683,[-85.42273322890134 82.6690001195731 35.550093414813524],[-301.7616378324239 500.91503051397626 7484.359525315958],[6508917.055099439 2974483.386663436 14901.218633767334],7242064.75642793,0.013621485404186014,1.4933217573155564,0.42848655862889623,0.527317754596327,5.764746290893856
25170,IRIDIUM 33-Collision-Fragment,DEBRIS,0.09929775075340014,0.07128718633836462,0.005432115848679502,0.07620045239120485,[10.756315702673453 -6.545139138501021 -1.2701337046659635],[-205.58258890084912 411.70089125590215 7447.53929819648],[6508917.055099439 2974483.386663436 14901.218633767334],7153681.59019573,0.0003802049924775792,1.5091226576779462,0.42851962025937274,3.0180351529490257,3.267284004351794
25171,IRIDIUM 33-Collision-Fragment,DEBRIS,0.05758468212206788,0.2108646834273761,0.0018221752947526445,0.008641443721799055,[-24.603218496273062 -186.20579655272385 -104.28671883992331],[-240.94212309979562 232.04023384167934 7344.522713061222],[6508917.055099439 2974483.386663436 14901.218633767334],6951122.882018733,0.03294186959771601,1.5284523974961333,0.42855997961636205,2.698821747749267,3.600841094423468
25172,IRIDIUM 33-Collision-Fragment,DEBRIS,0.15698423146735968,0.02405415344408261,0.01360625804677649,0.5656510871773651,[11.159170832078003 -4.868911840391094 6.489066418035096],[-205.17973377144457 413.3771185540121 7455.29849831918],[6508917.055099439 2974483.386663436 14901.218633767334],7168715.363052691,0.0017234465567311096,1.5090053212754357,0.42851937500418347,6.228934134630956,0.05624042426818694
25173,IRIDIUM 33-Collision-Fragment,DEBRIS,0.15346582009829726,0.18089974054282784,0.013001804321561634,0.07187298490615286,[91.1515612912615 -1.9863276102659972 72.65928167927711],[-125.18734331226106 416.2597027841372 7521.468713580422],[6508917.055099439 2974483.386663436 14901.218633767334],7295592.054243099,0.0215100918527909,1.513603969211047,0.42852898444823634,5.795479828292146,0.47976594729819394
25174,IRIDIUM 33-Collision-Fragment,DEBRIS,0.06290639297672723,0.16523602592778516,0.0021754369066843355,0.013165633187251124,[3.3156236043969067 -17.310562114220208 0.041055574866369404],[-213.02328099912566 400.935468280183 7448.850487476012],[6508917.055099439 2974483.386663436 14901.218633767334],7155466.401842479,0.0015589660854830336,1.5100296130837023,0.4285215158476642,1.656427184034281,4.630397833884991
25175,IRIDIUM 33-Collision-Fragment,DEBRIS,0.07996905387774934,0.0951640786168649,0.0035195854271072536,0.03698439031052118,[-49.61368832637863 30.086707131344557 30.615614031519833],[-265.9525929299012 448.33273752574775 7479.425045932665],[6508917.055099439 2974483.386663436 14901.218633767334],7223156.146765801,0.010671703839791595,1.5016095823697428,0.4285039090454582,0.5305233361745421,5.760105149714164
25176,IRIDIUM 33-Collision-Fragment,DEBRIS,0.08280874860581693,0.06442532071614857,0.003774603864600492,0.05858882536620988,[-37.46313934999866 13.814763146016286 -7.22962849547996],[-253.80204395352123 432.06079354041947 7441.579803405665],[6508917.055099439 2974483.386663436 14901.218633767334],7147344.699511271,0.004958751003476673,1.5039137983769142,0.42850872923926303,1.8354532196006608,4.454610882879979
25177,IRIDIUM 33-Collision-Fragment,DEBRIS,0.05444837081362239,0.3617609256360672,0.0016286639533782234,0.004502044963851804,[52.193648888553156 53.609506991207695 -1.6977653936399433],[-164.1452557149694 471.8555373856109 7447.111666507505],[6508917.055099439 2974483.386663436 14901.218633767334],7157722.938770794,0.008353632685702687,1.5041046327606598,0.42850912837865157,4.728585147912667,1.5483346224009382
25178,IRIDIUM 33-Collision-Fragment,DEBRIS,0.05237189663154888,0.3147323257103316,0.001506533566689969,0.004786713799702064,[-351.66911476539036 -43.4488892674846 226.87671226307825],[-568.008019368913 374.7971411269186 7675.686144164223],[6508917.055099439 2974483.386663436 14901.218633767334],7662746.117973387,0.07975478709940609,1.495775378324672,0.42849169746019955,0.6426039618076405,5.688918087105268
25179,IRIDIUM 33-Collision-Fragment,DEBRIS,0.060890962202037414,0.017706734178279955,0.002037961721435565,0.11509529091679932,[3.3931068967625966 -6.83388370198647 -13.140743620196613],[-212.94579770675998 411.41214669241674 7435.668688280949],[6508917.055099439 2974483.386663436 14901.218633767334],7131433.6303755175,0.0036290376362036656,1.5086497402808545,0.42851863175113347,2.875186465286342,3.4110494942904594
25180,IRIDIUM 33-Collision-Fragment,DEBRIS,0.05005785501557456,0.34614657335644394,0.0013760502293843693,0.003975339741316415,[-303.6832791363321 258.96813514857814 -175.83692175610474],[-520.0221837398547 677.2141655429814 7272.97251014504],[6508917.055099439 2974483.386663436 14901.218633767334],6899537.154510283,0.044327548324972696,1.4568895074112915,0.4284099905947871,2.593435568881909,3.7154816252829406
25181,IRIDIUM 33-Collision-Fragment,DEBRIS,0.08024082404635041,0.04216221116392086,0.0035436048851108337,0.0840469412605944,[-41.330563241338666 53.355474967048664 -8.594219808648607],[-257.66946784486123 471.60150536145187 7440.215212092497],[6508917.055099439 2974483.386663436 14901.218633767334],7149575.626561617,0.0032073724023292936,1.4988759782459906,0.4284981886129841,1.8772098659494647,4.4111245357141025
25182,IRIDIUM 33-Collision-Fragment,DEBRIS,0.2436121843861284,0.04441446735949562,0.03283394635079425,0.7392624138669198,[22.888211243092588 -6.632817203437404 3.1622427549728167],[-193.45069336042997 411.6132131909658 7451.971674656118],[6508917.055099439 2974483.386663436 14901.218633767334],7161538.131504529,0.0015981877533872064,1.5098438492396216,0.4285211276078216,5.180563287915879,1.1032809211536805
25183,IRIDIUM 33-Collision-Fragment,DEBRIS,0.4850609860481875,0.031326569639850595,0.13059478159438398,4.1688184533379005,[14.31208717070378 -11.353978599832727 -22.231174921696585],[-202.02681743281877 406.8920517945705 7426.578256979448],[6508917.055099439 2974483.386663436 14901.218633767334],7113192.437835888,0.006072513379015362,1.50973397536624,0.4285208979711833,3.1620708567873583,3.1230885474026646
25184,IRIDIUM 33-Collision-Fragment,DEBRIS,0.07801873795383947,0.1570375646807136,0.0033496154870532396,0.02133002695159994,[-39.82887841599873 15.551569435231084 11.425667388973116],[-256.16778301952127 433.7975998296343 7460.235099290118],[6508917.055099439 2974483.386663436 14901.218633767334],7183502.170507233,0.006240576019806324,1.5037385629138458,0.428508362716789,0.9280813670650452,5.362169148428375
25185,IRIDIUM 33-Collision-Fragment,DEBRIS,0.05886955836132187,0.06257231659318487,0.0019045960518487878,0.030438317702564156,[16.137510152501928 27.192598566696386 -18.79640350381329],[-200.20139445102063 445.4386289610996 7430.013028397332],[6508917.055099439 2974483.386663436 14901.218633767334],7123762.906814133,0.0052108892453623925,1.5051638512346326,0.42851134360141563,3.6389320878714035,2.6438577403444827
25186,IRIDIUM 33-Collision-Fragment,DEBRIS,0.13069930808764524,0.10431188407228188,0.009423203413359104,0.09033681537982181,[176.1778915689695 5.3846308771136915 -166.53465643288385],[-40.161013034553065 423.6306612715169 7282.274775468261],[6508917.055099439 2974483.386663436 14901.218633767334],6850614.6345618,0.04940707936422263,1.515648018948221,0.4285332540947022,3.5661547221366083,2.6983788892228127
25187,IRIDIUM 33-Collision-Fragment,DEBRIS,0.051572660318284905,0.0343080072523932,0.0014607968914061888,0.042578890713749894,[-1.4313247231006974 -4.701370228998181 6.808521177357529],[-217.77022932662325 413.544660165405 7455.617953078503],[6508917.055099439 2974483.386663436 14901.218633767334],7170034.15245213,0.002379459489492213,1.5082886060110494,0.4285178768566842,0.6464771047566427,5.64022251920394
25188,IRIDIUM 33-Collision-Fragment,DEBRIS,0.057619189597693236,0.07158823115260352,0.0018243649621228473,0.025484146384813965,[54.65361847077322 17.663923739462017 4.781493918590934],[-161.68528613274935 435.9099541338652 7453.590925819736],[6508917.055099439 2974483.386663436 14901.218633767334],7165844.302498557,0.0067775544336833886,1.5086674398020525,0.4285186687483278,4.903949577887036,1.3746699192749519
25189,IRIDIUM 33-Collision-Fragment,DEBRIS,0.11315162814860844,0.14141012116972232,0.007057954320556294,0.04991123875840006,[-83.1109674635991 -49.196854032692606 -29.990140466019376],[-299.44987206712165 369.0491763617106 7418.819291435126],[6508917.055099439 2974483.386663436 14901.218633767334],7101066.027839723,0.01595517669745502,1.5088564645848361,0.4285190638605283,2.096795057863863,4.202347585311259
25190,IRIDIUM 33-Collision-Fragment,DEBRIS,0.08628375036664626,0.09502729222079354,0.0040988404151017415,0.04313329696460453,[-5.011321367615693 -144.93220296693207 49.54436885122191],[-221.35022597113826 273.3138274274711 7498.3538007523675],[6508917.055099439 2974483.386663436 14901.218633767334],7240932.383729529,0.015120178076022837,1.5254067826002733,0.4285536257125015,0.7001217815573544,5.594810386587063
25191,IRIDIUM 33-Collision-Fragment,DEBRIS,1.1489640822711387,0.09767940971943452,0.735714167010768,7.5319268321129975,[129.26339155333514 -45.78239842814806 -19.355780001254217],[-87.07551305018742 372.46363196625515 7429.453651899891],[6508917.055099439 2974483.386663436 14901.218633767334],7110991.036546047,0.0138072576386471,1.5203688592191156,0.42854311144540175,4.221695246506279,2.0513701556946002
25192,IRIDIUM 33-Collision-Fragment,DEBRIS,1.169237304154355,0.04360285561200418,0.7619689961566853,17.475208572048427,[-25.21099317478665 16.290755561450773 -7.2682455451001005],[-241.54989777830923 434.536785955854 7441.541186356045],[6508917.055099439 2974483.386663436 14901.218633767334],7146768.260653455,0.0034370224906306525,1.5042932365817747,0.42850952284271293,1.9780878544165301,4.310345142174223
25193,IRIDIUM 33-Collision-Fragment,DEBRIS,0.05603285163161543,0.11443121475065512,0.0017250663497485172,0.015075137963950007,[126.76944703558064 -111.4150133408777 -147.89291172809385],[-89.56945756794192 306.8310170535255 7300.916520173051],[6508917.055099439 2974483.386663436 14901.218633767334],6873407.803433643,0.04201268287277122,1.5274994590193016,0.4285579917334864,3.33619510906688,2.9408631615094443
25194,IRIDIUM 33-Collision-Fragment,DEBRIS,0.07423336467208014,0.031924577521842384,0.0030317523321186876,0.09496609093869454,[10.986200416489773 15.989684156710846 5.902117384834976],[-205.3527041870328 434.23571455111403 7454.71154928598],[6508917.055099439 2974483.386663436 14901.218633767334],7169875.846023344,0.00225195003313759,1.5064559325361728,0.4285140454105315,5.702922426867488,0.5811120452327219
25195,IRIDIUM 33-Collision-Fragment,DEBRIS,0.19581512288070427,0.11953423270120832,0.021191953526638184,0.17728773630571826,[-40.00522976296061 -181.00543487502028 -112.88222288108082],[-256.34413436648316 237.2405955193829 7335.927209020065],[6508917.055099439 2974483.386663436 14901.218633767334],6937079.407967972,0.03553647944094223,1.5268884603718218,0.4285567170700536,2.6853059965931125,3.6159474080051046
25196,IRIDIUM 33-Collision-Fragment,DEBRIS,0.05933669793657817,0.40001472645000485,0.0019350145391333097,0.004837358255047028,[-208.82448056377407 406.18848091096675 -129.1864489577192],[-425.1633851672966 824.4345113053699 7319.622982943426],[6508917.055099439 2974483.386663436 14901.218633767334],6997914.563734049,0.022978176193669535,1.4448815400452433,0.4283846239012164,2.9769649004621446,3.3121768113345853
25197,IRIDIUM 33-Collision-Fragment,DEBRIS,0.055858097440460226,0.1187184611207298,0.001714297711595879,0.014440026390272509,[-173.5501524912849 -46.114062180945226 32.61802108673903],[-389.88905709480747 372.131968213458 7481.427452987884],[6508917.055099439 2974483.386663436 14901.218633767334],7229538.934563836,0.02657954802711812,1.5039980744611903,0.4285089055080459,1.207011027585844,5.102967101699942
25198,IRIDIUM 33-Collision-Fragment,DEBRIS,0.1733822591862891,0.7883875274987634,0.016605007906433662,0.021061987065060093,[-901.6605351886157 202.67347422164679 -189.69361530348192],[-1117.9994397921382 620.91950461605 7259.115816597663],[6508917.055099439 2974483.386663436 14901.218633767334],6984779.9927556915,0.10380923157265709,1.4299537306182248,0.42835298051178045,1.9116481629440367,4.4734601383282495
25199,IRIDIUM 33-Collision-Fragment,DEBRIS,0.08197571734120843,0.2096212142646578,0.003698867009259941,0.01764548031188259,[37.759110213930754 13.427163244592517 -16.019279765991268],[-178.57979438959183 431.6731936389957 7432.790152135154],[6508917.055099439 2974483.386663436 14901.218633767334],7126439.084840466,0.006055191321450775,1.5080696772225892,0.4285174192038471,3.9433044111986266,2.337615866199447
25200,IRIDIUM 33-Collision-Fragment,DEBRIS,0.12253553739975195,0.16669407988727708,0.008280265079959487,0.049673420229193625,[6.698040434761919 50.983659468343966 -20.551951581351148],[-209.64086416876066 469.22968986274714 7428.257480319794],[6508917.055099439 2974483.386663436 14901.218633767334],7123705.00612913,0.0053034929320081355,1.5017227555433674,0.42850414582816115,3.666941413118793,2.615674785379453
25201,IRIDIUM 33-Collision-Fragment,DEBRIS,0.1204098055666291,0.39801236336641066,0.007994808240568117,0.020086833918794844,[228.58838290514885 -480.04244026365694 -101.80348080347575],[12.249478301626283 -61.79640986925375 7347.00595109767],[6508917.055099439 2974483.386663436 14901.218633767334],6942473.214741232,0.030811493843851713,1.579139223462033,0.42866557453794885,3.1469041358252867,3.1382623970315584
25202,IRIDIUM 33-Collision-Fragment,DEBRIS,0.05462876457450019,0.041771929535761754,0.0016394992646006352,0.03924882768934646,[-13.772294873891536 1.0093706963308235 17.018718511033097],[-230.1111994774141 419.25540109073404 7465.828150412179],[6508917.055099439 2974483.386663436 14901.218633767334],7191071.388271953,0.0054825314252060185,1.5069967686790626,0.42851517619293,0.4997840384786052,5.788098853161258
25203,IRIDIUM 33-Collision-Fragment,DEBRIS,0.05737581704039233,0.5492936730241904,0.0018089499183772122,0.0032932291180742357,[-351.35118514025226 -219.88858267484258 458.3463833346814],[-567.6900897437748 198.3574477195606 7907.155815235827],[6508917.055099439 2974483.386663436 14901.218633767334],8216448.897771371,0.1391770801308601,1.5181938757448423,0.4285385705812591,0.4426085656824678,5.898736485676388
25204,IRIDIUM 33-Collision-Fragment,DEBRIS,0.23032024297635303,0.07245338599626747,0.029340977634116194,0.4049635117898801,[-552.3311249242824 -143.90299838478978 -213.5445421608645],[-768.670029527805 274.3430320096134 7235.2648897402805],[6508917.055099439 2974483.386663436 14901.218633767334],6827448.447271188,0.09184770020046511,1.4923264832380896,0.4284844735854215,2.2015390388871348,4.160213960123299
25205,IRIDIUM 33-Collision-Fragment,DEBRIS,0.1148416088215206,0.057349853575803224,0.007270864891163425,0.12678087977248323,[-17.098128252347056 -8.458761973411907 -9.10256307050332],[-233.43703285586963 409.78726842099127 7439.706868830642],[6508917.055099439 2974483.386663436 14901.218633767334],7140105.216815179,0.004223009551497808,1.5077412747610472,0.42851673268158147,2.146567722739344,4.142254976310239
25206,IRIDIUM 33-Collision-Fragment,DEBRIS,0.07122656036391713,0.1478352557887599,0.0027905823063586297,0.0188762977509645,[13.99349220758061 84.51557268612282 20.61197789683118],[-202.34541239594196 502.761603080526 7469.421409797977],[6508917.055099439 2974483.386663436 14901.218633767334],7206497.564915218,0.008808178250285622,1.4984429478676706,0.42849728223442374,5.619127611189712,0.6607209762590834
25207,IRIDIUM 33-Collision-Fragment,DEBRIS,0.06790676664380062,0.04763904429275004,0.002535942550931707,0.0532324396633129,[59.51293891396003 96.2129131705972 5.513806086072536],[-156.82596568956254 514.4589435650004 7454.323237987218],[6508917.055099439 2974483.386663436 14901.218633767334],7176684.475178923,0.011942519737866902,1.4994011215516287,0.4284992877178385,4.942034903533472,1.3316186777968118
25208,IRIDIUM 33-Collision-Fragment,DEBRIS,0.05042543855629957,0.08267236299294085,0.001396381676611339,0.016890549949933956,[93.4413599502348 -55.210936683725876 22.824290576991025],[-122.89754465328777 363.0350937106773 7471.633722478136],[6508917.055099439 2974483.386663436 14901.218633767334],7191706.16689381,0.008804982400451092,1.519810716801001,0.4285419462694979,5.298970214081172,0.978974450290041
25209,IRIDIUM 33-Collision-Fragment,DEBRIS,0.07828528163635429,0.03219299767593854,0.003372596025901015,0.10476178887875784,[10.983788710828888 -18.5846860827296 7.061983952409681],[-205.35511589269368 399.6613443116736 7455.871415853555],[6508917.055099439 2974483.386663436 14901.218633767334],7168388.3434456,0.0018107853192757461,1.5106673607571548,0.42852284865105894,0.39223817386545,5.893721251974316
25210,IRIDIUM 33-Collision-Fragment,DEBRIS,0.05861325350005846,0.27985863785471876,0.0018880090035599591,0.006746295265469238,[619.7881481191441 -4.38181705118208 726.4648833460941],[403.44924351562156 413.86421334322114 8175.274315247239],[6508917.055099439 2974483.386663436 14901.218633767334],9012387.800042031,0.2163749566488485,1.545266388218408,0.428595031445536,5.898472007794213,0.3118355424952409
25211,IRIDIUM 33-Collision-Fragment,DEBRIS,0.05074469731225349,0.008089197391159878,0.0014141615003740707,0.1748209905125457,[-4.263103872908839 3.7082531019577973 0.760852014988687],[-220.6020084764314 421.954283496361 7449.570283916134],[6508917.055099439 2974483.386663436 14901.218633767334],7159489.99775073,0.0013765062135182907,1.5070579654461305,0.4285153041384451,1.2531287392111508,5.033449487497063
25212,IRIDIUM 33-Collision-Fragment,DEBRIS,0.0759042149219273,0.10122666501595703,0.003170098251261281,0.03131682991592736,[-68.01217449286149 90.29932053818808 -47.42962352320559],[-284.35107909638407 508.5453509325913 7401.379808377939],[6508917.055099439 2974483.386663436 14901.218633767334],7082788.845979099,0.01124041072169982,1.4924961114038426,0.4284848289698888,2.7564949561764354,3.533045517619794
25213,IRIDIUM 33-Collision-Fragment,DEBRIS,0.0932196140515924,0.07233751459628515,0.004786032682688944,0.06616252589544634,[51.37414401510038 3.116276094632189 26.347310756586978],[-164.9647605884222 421.3623064890354 7475.156742657732],[6508917.055099439 2974483.386663436 14901.218633767334],7206075.294108216,0.008777066947774855,1.5104281733872,0.42852234879497886,5.612883825885448,0.6669392800377772
25214,IRIDIUM 33-Collision-Fragment,DEBRIS,0.050761123790093614,0.3883501738640553,0.0014150793562056753,0.0036438231561112516,[229.96827581970103 131.7015605397093 -61.76607385574737],[13.62937121617847 549.9475909341124 7387.043358045398],[6508917.055099439 2974483.386663436 14901.218633767334],7051606.524066195,0.03765912567823713,1.5039462129746661,0.42850879703668837,4.2745490238553945,1.9763654963093358
25215,IRIDIUM 33-Collision-Fragment,DEBRIS,0.06830502874034722,0.0821262925528461,0.0025658461906630913,0.03124268867990159,[-13.687747313925437 13.554033658903045 -48.017370898802824],[-230.026651917448 431.80006405330624 7400.792061002342],[6508917.055099439 2974483.386663436 14901.218633767334],7069120.942408865,0.012493991056079906,1.5049071467345752,0.4285108067646153,2.990333238366649,3.296859162615912
25216,IRIDIUM 33-Collision-Fragment,DEBRIS,0.12677215918214654,0.04165755288468627,0.008864155978550538,0.2127862863929554,[0.4266168945472595 -12.286807304443313 6.241090869230488],[-215.9122877089753 405.9592230899599 7455.050522770376],[6508917.055099439 2974483.386663436 14901.218633767334],7168037.8160726195,0.0022975573271364603,1.5093089494099319,0.42852000963689507,0.7880353445077783,5.498860331529155
25217,IRIDIUM 33-Collision-Fragment,DEBRIS,0.41664605597990384,0.08656567696512754,0.09628460165545813,1.112272265764707,[5.089406623170486 58.75054531839626 -21.25347104684762],[-211.2494979803521 476.9965757127994 7427.555960854297],[6508917.055099439 2974483.386663436 14901.218633767334],7123400.058746768,0.005462699957466043,1.5006801528074518,0.42850196433717924,3.700269274671496,2.5821107555799085
25218,IRIDIUM 33-Collision-Fragment,DEBRIS,0.14809990045035934,0.141775268714868,0.012106456984396429,0.08539188177272572,[-184.85526843885262 112.63312643387306 -79.14400420235685],[-401.19417304237516 530.8791568282762 7369.665427698788],[6508917.055099439 2974483.386663436 14901.218633767334],7037130.4798939545,0.024300252991925404,1.4828816376737162,0.4284646703247711,2.361851359563407,3.9406967798250068
25219,IRIDIUM 33-Collision-Fragment,DEBRIS,0.05018691806237598,0.1399281568212969,0.0013831718225902141,0.009884871308329112,[4.619073299541557 -7.89395033955015 33.702212235824675],[-211.719831303981 410.35208005485305 7482.51164413697],[6508917.055099439 2974483.386663436 14901.218633767334],7221541.6262910655,0.009063841549671643,1.50923399911979,0.42851985298067785,0.09764691135021711,6.188485541126866
25220,IRIDIUM 33-Collision-Fragment,DEBRIS,0.07467382422954473,0.15952618281004213,0.0030679219778071646,0.01923146359905278,[-24.553991755915817 3.5024989930504993 97.4007293338003],[-240.8928963594384 421.7485293874537 7546.210161234945],[6508917.055099439 2974483.386663436 14901.218633767334],7352076.253630217,0.02687559090641876,1.5067839697729866,0.42851473128147644,0.14446213213355547,6.144573798855906
25221,IRIDIUM 33-Collision-Fragment,DEBRIS,0.05741682250182843,0.20145844973080432,0.001811542582847942,0.008992139993475515,[90.74498995447333 -62.13863153928097 12.760793735987978],[-125.59391464904924 356.1073988551222 7461.570225637133],[6508917.055099439 2974483.386663436 14901.218633767334],7171702.754440694,0.006938351368944918,1.5204346215352627,0.4285432487262161,5.020886769975006,1.257775095557628
25222,IRIDIUM 33-Collision-Fragment,DEBRIS,0.06350967721061686,0.0790362795715375,0.002217462324221954,0.02805625892619198,[16.68398279151027 -3.945260348127459 -33.82954835231519],[-199.6549218120123 414.3007700462757 7414.97988354883],[6508917.055099439 2974483.386663436 14901.218633767334],7092055.950400682,0.009106338189568937,1.5088657427654726,0.4285190832541613,3.232389563164321,3.0520715107956375
25223,IRIDIUM 33-Collision-Fragment,DEBRIS,0.12653352164832368,0.16332794751580246,0.008830737056696033,0.054067519925465504,[-45.37982072871079 -14.282957681640502 -16.349199784396536],[-261.71872533223336 403.9630727127627 7432.460232116749],[6508917.055099439 2974483.386663436 14901.218633767334],7127528.109652791,0.008381216382954788,1.5068151159643262,0.42851479640144646,2.0842606338219487,4.208335305141697
25224,IRIDIUM 33-Collision-Fragment,DEBRIS,0.06636732721385091,0.0606449061696173,0.0024220052456980054,0.0399374885488967,[-78.77508864453493 -67.26814898000416 53.075936635406734],[-295.1139932480575 350.977881414399 7501.885368536552],[6508917.055099439 2974483.386663436 14901.218633767334],7259335.920424659,0.020086101245267746,1.5119629739567808,0.4285255559873697,0.8032500864169958,5.496347306634799
25225,IRIDIUM 33-Collision-Fragment,DEBRIS,0.20630885115492056,0.13589961668135297,0.02352994903287696,0.17314212951790867,[20.01389259127949 1.1245171222385177 -43.7760329536867],[-196.32501201224306 419.3705475166417 7405.033398947458],[6508917.055099439 2974483.386663436 14901.218633767334],7073869.142023376,0.011760809779188612,1.5083485747013732,0.42851800221416636,3.2704627632957823,3.0133129745690654
