ID,Name,Satellite Type,Characteristic Length [m],A/M [m^2/kg],Area [m^2],Mass [kg],Ejection Velocity [m/s],Velocity [m/s],Position [m]
25004,Satellite 1-Collision-Fragment,DEBRIS,0.4222537407102343,0.032027831113630244,0.09890007776195286,3.0879417782324783,[27.966544353122217 -7.863288161792961 -24.090843983345366],[5027.966544353122 -7.863288161792961 -24.090843983345366],[6800000 0 0]
25005,Satellite 1-Collision-Fragment,DEBRIS,0.07976509188882264,0.02591593190286532,0.0035016127384353756,0.13511428998809144,[-1.429011114171265 0.20941604825370536 -0.7709261668768578],[4998.570988885829 0.20941604825370536 -0.7709261668768578],[6800000 0 0]
25006,Satellite 1-Collision-Fragment,DEBRIS,0.090328904028023,0.11832666834959385,0.004493141923925031,0.0379723521890275,[477.48911714851613 85.00024268909196 -358.9515335132934],[5477.489117148516 85.00024268909196 -358.9515335132934],[6800000 0 0]
25007,Satellite 1-Collision-Fragment,DEBRIS,0.06018096683959405,0.05820707430320174,0.0019906031664226652,0.03419864664651544,[-9.722649978939355 -31.36356180331469 -10.680614562875437],[4990.277350021061 -31.36356180331469 -10.680614562875437],[6800000 0 0]
25008,Satellite 1-Collision-Fragment,DEBRIS,0.22219344905409122,0.1233280047902682,0.027302311479967478,0.2213796576568139,[28.577179989471293 8.710954458270638 15.636704394941138],[5028.577179989471 8.710954458270638 15.636704394941138],[6800000 0 0]
25009,Satellite 1-Collision-Fragment,DEBRIS,0.060736476611642436,0.17134075983975194,0.002027609623892277,0.011833784475968345,[-128.29965233692022 -249.12771590985156 -55.575036739736724],[4871.70034766308 -249.12771590985156 -55.575036739736724],[6800000 0 0]
25010,Satellite 1-Collision-Fragment,DEBRIS,0.24815621280793115,0.3280170281645713,0.034073218812185536,0.10387637191533382,[71.78983879664324 245.3198539063573 65.23057085352491],[5071.789838796643 245.3198539063573 65.23057085352491],[6800000 0 0]
25011,Satellite 1-Collision-Fragment,DEBRIS,0.050470957333782415,0.15433225876137643,0.0013989097693511354,0.009064273280118867,[-42.11787990914984 70.51453505598437 63.985755651245604],[4957.882120090851 70.51453505598437 63.985755651245604],[6800000 0 0]
25012,Satellite 1-Collision-Fragment,DEBRIS,0.0848177230895043,0.9466980028051872,0.003960419273212655,0.004183403008644179,[-217.48620099908769 -750.5373452219126 -2349.4604435806255],[4782.5137990009125 -750.5373452219126 -2349.4604435806255],[6800000 0 0]
25013,Satellite 1-Collision-Fragment,DEBRIS,0.19064620364743048,0.0955886111172177,0.0200853850856742,0.21012320244975674,[-209.4712750349781 -133.48541212345987 113.72713373320693],[4790.528724965022 -133.48541212345987 113.72713373320693],[6800000 0 0]
